base_date,emd_nm,long_resd_pop_cnt,long_work_pop_cnt,long_visit_pop_cnt,long_nationality_AUS,long_nationality_BGD,long_nationality_CAN,long_nationality_CHN,long_nationality_DEU,long_nationality_EGY,long_nationality_ETC,long_nationality_FRA,long_nationality_GBR,long_nationality_IDN,long_nationality_IND,long_nationality_JPN,long_nationality_KAZ,long_nationality_KGZ,long_nationality_KHM,long_nationality_LKA,long_nationality_MGL,long_nationality_MMR,long_nationality_MYS,long_nationality_NGR,long_nationality_NPL,long_nationality_NZL,long_nationality_PAK,long_nationality_PHL,long_nationality_RUS,long_nationality_THA,long_nationality_TWN,long_nationality_UKR,long_nationality_USA,long_nationality_UZB,long_nationality_VNM
2019-12,아라동,826870.9315000001,39055.649699999994,216425.31269999998,751,1484,892,1488,19,0,1103,36,668,1267,1479,998,16,525,242,955,1301,913,23,0,1143,533,1486,1299,728,624,781,3,1117,806,1486
2019-12,안덕면,866640.6974,110700.61050000002,263990.242,1073,70,1127,1488,83,0,1353,445,875,1380,1125,1439,16,17,256,445,427,158,1377,1,1102,1015,11,838,334,902,1443,0,1488,823,1368
2019-12,애월읍,717572.2534,86608.60689999998,1012686.0874000001,773,510,1035,1488,56,0,1459,152,394,1488,1088,1023,116,364,1324,1013,750,743,434,1,1488,699,236,1488,920,1225,556,133,1415,1092,1488
2019-12,연동,1657892.6233999997,224470.286,619672.7553999999,475,1223,1072,1488,47,0,1443,187,800,1050,750,1005,463,62,678,597,1113,559,895,1,1488,700,59,1436,779,561,1187,50,1477,751,1468
2019-12,영천동,87215.7805,14118.1157,149204.63199999998,64,9,84,1377,7,0,1025,78,2,1433,199,95,41,13,292,115,640,664,8,2,1354,30,8,763,6,580,20,0,907,871,1421
2019-12,예래동,107214.15119999998,23706.3277,107900.06290000002,395,58,910,1472,115,0,1040,66,198,434,758,777,224,185,377,85,357,677,268,0,667,128,22,238,235,131,50,16,1342,125,825
2019-12,오라동,102800.10660000001,14100.499099999999,176622.50510000004,234,178,818,1488,96,0,1017,65,137,851,164,504,9,78,66,129,383,108,226,0,988,97,81,308,611,163,416,0,956,228,1315
2019-12,외도동,90250.54500000003,4641.591899999999,54521.227300000006,7,6,84,1207,6,0,633,0,9,643,2,710,4,5,816,29,65,11,40,0,362,4,8,987,29,432,277,8,781,49,898
2019-12,용담1동,47575.1904,1392.9556999999998,49999.9965,2,9,194,1155,4,0,477,6,33,282,18,68,6,3,18,11,11,13,37,0,623,4,3,95,85,19,54,0,789,115,842
2019-12,용담2동,76432.16300000002,22487.316099999996,232360.61890000003,274,279,933,1488,81,0,1420,160,523,877,245,503,969,12,50,70,191,173,376,1,1048,161,55,317,967,325,525,14,1281,123,1294
2019-12,우도면,7233.7239,831.6213000000001,115347.153,4,0,157,1218,5,0,192,0,3,1418,160,15,2,74,644,36,0,214,35,0,16,12,24,8,3,1,20,0,376,1,1213
2019-12,이도1동,64325.84280000002,7451.381800000001,83808.5658,79,33,399,1427,20,0,532,37,77,571,318,420,23,58,36,122,464,40,18,0,706,60,94,612,582,73,777,0,810,438,1115
2019-12,이도2동,260156.36520000012,39883.8435,187608.5476,526,238,1056,1488,19,0,1198,446,736,335,955,890,34,233,219,134,719,117,47,0,1079,10,630,836,639,581,204,0,1432,832,1333
2019-12,이호동,83756.8744,15609.944399999998,70014.7803,4,14,126,1480,0,0,153,6,41,795,23,498,11,3,768,495,22,712,47,0,281,3,25,184,26,310,220,26,437,776,859
2019-12,일도1동,24954.4789,3230.8138999999996,78481.56910000001,52,11,78,1167,9,0,857,11,37,1113,128,76,255,7,124,194,63,47,18,0,418,4,56,734,46,272,97,0,612,63,1104
2019-12,일도2동,139888.37730000002,7963.8765,94582.19620000002,62,5,592,1388,162,0,1063,11,41,1151,187,718,199,8,815,163,90,78,7,0,841,9,594,1176,548,118,326,0,814,20,975
2019-12,정방동,125191.69420000003,16410.9486,141173.23849999998,212,94,151,1446,9,0,735,50,363,1277,108,482,97,28,23,81,21,196,26,33,160,42,2,316,617,70,184,0,879,7,1331
2019-12,조천읍,333646.3438,32511.7845,299321.86049999995,100,40,1172,1488,25,0,1358,139,82,1451,853,850,47,820,833,1408,743,923,45,1,1431,74,67,1217,123,780,159,0,1217,285,1470
2019-12,중문동,241451.98380000002,8135.832900000001,166147.95329999996,275,4,855,1486,65,0,1304,24,276,1340,802,358,1029,128,1146,643,662,346,618,0,1142,139,4,894,413,63,47,1,1152,290,1381
2019-12,중앙동,48415.868500000004,7279.9962,71102.1099,100,12,488,1458,6,0,601,3,84,801,14,205,611,14,135,99,64,6,19,0,156,26,3,309,267,551,28,0,976,337,858
2019-12,천지동,5823.732099999998,4661.589,37331.7572,30,7,52,1359,41,0,486,5,49,518,3,128,184,36,13,27,42,8,63,0,119,76,0,743,74,32,55,0,730,13,699
2019-12,추자면,32980.82219999999,9000.868699999999,310322.2803000001,51,63,34,1466,5,16,463,1,2,1488,693,64,1,2,10,1173,329,487,3,0,836,4,95,115,21,44,5,1,153,15,1488
2019-12,표선면,207202.4917,19351.012299999995,103868.0396,127,91,1264,1485,3,0,1488,32,22,1461,110,358,9,48,745,1242,587,833,44,0,1117,5,687,835,698,1259,427,0,921,750,1183
2019-12,한경면,155466.22170000002,11959.943500000001,108510.31360000001,52,81,423,1339,33,0,1237,8,722,1446,461,37,4,5,749,1153,56,734,32,0,1293,151,663,698,123,1152,6,2,696,6,1249
2019-12,한림읍,786204.8681,76167.6125,406752.62599999993,135,78,986,1480,158,0,1405,63,754,1488,1042,840,642,417,1379,1028,837,1269,30,0,1488,687,39,1339,119,1435,34,9,1426,806,1444
2019-12,화북동,237691.9608,34853.1364,84092.91450000001,67,74,908,1488,7,0,1415,721,127,881,759,1074,2,187,437,807,99,1053,11,0,1488,2,122,1425,74,425,80,0,991,760,1082
2019-12,효돈동,68764.5747,4069.8503,24126.6208,10,67,39,1309,5,0,129,6,4,296,6,31,21,7,770,963,71,23,2,0,425,3,6,778,25,7,19,5,851,210,853
2020-01,건입동,106578.8609,33293.1075,170560.02950000003,83,16,457,1482,228,0,1074,2,84,1488,498,90,134,7,682,542,136,783,163,0,697,32,85,853,278,46,411,0,937,87,1440
2020-01,구좌읍,297422.3701,19528.665399999998,142721.2636,91,56,823,1420,12,0,1113,66,181,1488,697,1289,11,7,759,1291,244,688,65,0,1476,40,776,1068,838,761,195,1,1077,320,1486
2020-01,남원읍,240014.06470000005,28099.734599999996,230794.51069999998,147,39,422,1463,6,0,435,687,102,1480,395,114,558,709,1480,944,411,1220,66,0,1488,40,25,1410,692,132,19,1,1137,149,1398
2020-01,노형동,1115302.5790999997,88611.81559999999,500438.6636,812,749,967,1488,74,0,1174,968,577,1397,499,811,47,552,825,913,996,915,484,4,1485,278,216,1039,542,1158,923,2,1397,1304,1487
2020-01,대륜동,126545.5222,5083.200399999999,112896.63229999994,565,10,964,1464,275,0,1163,18,572,1063,59,687,204,22,592,41,42,602,391,0,1300,1002,2,863,644,166,17,2,1267,105,1190
2020-01,대정읍,698436.3407999999,38269.255300000004,415784.99370000005,806,573,864,1488,170,0,1433,776,1168,1473,1097,140,233,0,1390,1348,736,767,475,4,1245,887,0,921,48,1443,816,23,1416,299,1457
2020-01,대천동,76096.1294,4932.669300000001,70724.86899999999,302,31,836,1315,309,0,1053,10,146,424,12,870,6,19,449,64,256,251,530,0,883,163,2,188,212,19,4,0,958,425,905
2020-01,도두동,57092.9735,9628.8171,75814.55480000001,64,159,150,1459,8,0,531,30,74,896,19,339,3,39,771,47,11,717,69,0,148,97,7,112,91,184,601,57,466,18,753
2020-01,동홍동,179597.77599999998,8456.564,105328.31329999997,391,33,787,1488,52,0,800,14,300,899,49,697,111,2,593,54,342,207,29,0,578,123,25,714,80,721,48,0,1240,184,1278
2020-01,봉개동,47684.26709999999,8165.0921,88988.2453,28,15,121,1419,0,0,302,17,10,1249,244,256,6,25,344,559,74,813,3,0,866,78,372,132,30,161,33,0,677,375,1201
2020-01,삼도1동,58442.510099999985,4232.1091000000015,55240.00549999999,74,66,577,1369,40,0,472,19,71,418,21,479,5,376,122,73,90,4,99,0,297,0,43,491,299,29,58,1,609,965,921
2020-01,삼도2동,56956.87760000001,6862.098600000003,94439.5316,23,7,260,1486,118,0,1130,6,78,903,160,523,559,9,508,67,49,157,249,0,474,27,40,759,619,47,421,0,488,207,1057
2020-01,삼양동,69603.7348,2028.1260000000004,35041.049699999996,205,2,207,1255,0,0,846,1,0,250,79,738,3,0,563,227,22,45,1,0,419,0,7,1239,256,307,4,0,790,16,902
2020-01,서홍동,69771.91420000001,4548.4675,236903.18539999996,71,34,249,1323,1,0,254,2,57,1293,624,71,92,30,50,364,522,51,23,0,790,48,2,153,21,212,1,0,840,240,1386
2020-01,성산읍,295161.06529999996,22127.9942,241156.95280000003,140,427,299,1488,17,0,1164,125,234,1488,543,1138,683,6,826,1349,117,829,118,0,1423,92,580,595,201,610,176,20,644,103,1469
2020-01,송산동,50114.1848,6233.642100000001,146693.81819999995,680,0,44,1348,1,0,210,9,18,1255,200,17,5,0,30,108,11,252,2,0,71,8,1,68,307,65,71,0,859,14,1406
2020-01,아라동,727035.1309000003,44034.4499,156487.32749999996,778,1245,1193,1488,5,0,914,8,457,1111,1488,1167,18,672,168,772,1088,652,31,0,1373,629,1305,1390,742,658,700,0,997,850,1483
2020-01,안덕면,952308.7863000003,130272.6011,255904.49320000003,946,194,1149,1488,283,0,1301,737,1357,1368,1193,1435,139,16,270,409,363,436,801,2,1322,916,64,798,436,1345,769,61,1487,819,1318
2020-01,애월읍,691870.6331000002,107269.57259999997,874603.9503000003,912,341,794,1488,59,0,1400,94,545,1487,1076,1134,31,344,1130,1294,595,873,515,51,1481,690,371,1084,882,1306,810,28,1401,1242,1487
2020-01,연동,1664174.4080000003,188586.30819999997,561247.5390000001,468,1019,1095,1488,8,0,1388,207,779,921,773,879,1392,78,642,631,1005,308,1125,6,1485,671,120,930,930,515,953,51,1481,751,1478
2020-01,영천동,81337.6232,13201.114600000003,137780.97890000002,92,31,146,1285,1,0,771,23,16,1281,225,61,12,13,447,42,562,592,7,0,915,50,4,754,5,716,9,0,861,824,1374
2020-01,예래동,129270.4866,24398.1685,114883.96879999999,682,10,833,1429,95,0,1193,25,111,416,739,503,166,42,380,101,251,692,221,0,697,54,36,318,65,60,30,49,1425,44,965
2020-01,오라동,106061.4619,8107.468300000001,150941.54209999996,612,109,799,1479,77,0,1060,52,163,947,134,466,34,87,650,133,342,113,121,0,729,32,53,308,554,59,329,4,936,173,1310
2020-01,외도동,94859.47379999998,3834.2655,54466.84810000001,5,1,65,1389,12,0,632,1,66,620,195,726,0,9,296,40,52,25,57,0,317,4,6,748,29,457,265,0,823,50,1028
2020-01,용담1동,47015.0006,1317.8715000000002,48853.05319999999,2,2,190,1286,26,0,269,5,23,274,56,39,3,34,5,24,31,154,56,0,1014,8,3,47,48,1,29,1,803,15,919
2020-01,용담2동,72174.427,20126.6868,242806.08120000004,351,116,978,1488,130,0,1309,110,504,727,407,481,784,63,119,112,232,243,273,3,1022,327,121,385,886,200,504,22,1204,237,1369
2020-01,우도면,11545.517,3187.6304999999993,101336.59569999998,27,25,15,1100,6,0,168,5,7,1232,195,9,0,0,549,3,4,232,8,0,8,3,0,1,2,3,10,1,380,4,955
2020-01,이도1동,62160.2566,6959.713100000001,87841.7465,38,13,329,1406,27,0,673,3,111,777,404,611,10,19,61,91,493,44,34,0,682,58,83,663,571,47,770,0,999,580,1087
2020-01,이도2동,246831.4362999999,35431.0106,198324.4045,502,158,1033,1487,10,4,1094,462,728,787,1060,1116,17,97,94,155,609,55,41,0,1014,41,887,1460,697,263,158,0,1436,1147,1466
2020-01,이호동,88519.05049999997,23786.768400000004,54587.313999999984,14,25,49,1453,1,0,313,2,13,605,156,504,25,112,741,56,6,708,32,0,459,6,2,124,25,321,268,1,578,743,799
2020-01,일도1동,28292.6655,7016.372299999999,86186.70869999999,34,22,73,1266,5,0,839,8,17,1117,199,82,185,11,291,116,91,47,16,0,389,6,36,652,90,164,72,0,634,73,1002
2020-01,일도2동,126631.1603,10048.902799999998,98453.96159999998,84,47,551,1365,71,0,1036,2,61,1050,220,655,97,2,692,226,112,42,8,0,710,1,294,1224,536,22,292,0,831,351,1419
2020-01,정방동,115337.91560000001,14608.3112,152466.81630000003,262,174,108,1424,1,0,660,5,251,1211,212,424,80,0,58,98,31,231,82,0,190,44,0,165,511,55,13,0,847,5,1372
2020-01,조천읍,336384.11049999995,31252.5267,226037.7674,158,26,1013,1488,13,0,1109,165,71,1352,581,821,42,731,1349,1330,328,1357,78,0,1382,56,56,1358,66,772,64,1,1443,82,1431
2020-01,중문동,232172.4257999999,8306.3214,186300.26930000004,172,1,991,1487,39,0,1161,34,472,1350,961,95,779,71,739,396,515,573,546,0,950,81,13,759,216,115,45,0,1098,24,1356
2020-01,중앙동,53979.42090000001,7287.8363,57742.507699999995,32,28,547,1267,19,0,589,21,46,795,7,121,563,13,63,59,54,2,68,0,121,16,4,154,19,553,35,0,840,253,900
2020-01,천지동,10587.6427,251.90100000000007,38708.750100000005,22,2,98,1217,1,0,362,2,19,369,37,83,241,49,17,67,65,20,74,0,341,142,0,402,8,33,14,0,615,36,794
2020-01,추자면,30986.72980000001,10699.909300000005,175838.93299999996,13,76,18,1425,17,0,272,0,37,1463,622,56,2,1,83,998,59,435,17,0,827,3,38,103,18,21,50,0,147,26,1359
2020-01,표선면,199095.42799999999,16463.6238,120430.56100000003,90,283,1097,1483,43,0,1478,127,50,1368,109,285,38,26,732,1126,423,941,19,0,1416,81,1152,858,1118,733,418,2,655,686,1181
2020-01,한경면,172930.93459999998,11381.3162,123654.76889999998,56,28,592,1487,25,0,1247,28,1027,1367,632,24,25,0,766,1048,111,728,3,3,1260,365,703,1321,206,1058,12,4,1095,50,1344
2020-01,한림읍,820791.3342000002,105162.4135,482137.5505000001,175,48,919,1488,395,0,1388,131,869,1488,1021,637,51,339,1412,1151,805,1372,171,0,1488,563,27,1465,130,1427,58,8,1169,396,1488
2020-01,화북동,247324.89389999997,34677.641200000005,88438.38669999999,106,98,884,1488,2,0,1009,705,60,868,955,758,6,103,852,783,44,785,4,0,1488,3,93,1485,43,252,7,9,1258,759,999
2020-01,효돈동,76641.4909,6111.908699999999,19608.5288,94,0,42,881,2,0,32,3,25,365,10,52,29,9,746,790,106,5,35,0,342,6,14,752,16,29,6,0,1012,207,920
2020-02,건입동,88328.30299999999,21917.696200000002,150886.7728,91,44,492,1378,552,0,700,92,39,1387,211,97,131,5,663,487,54,618,99,0,476,2,26,754,362,1,497,0,796,67,1360
2020-02,구좌읍,282199.9635,20267.326900000004,127311.71560000001,14,25,952,1375,44,0,879,13,84,1387,396,764,2,1,719,1380,710,675,23,0,1392,6,720,706,636,703,207,0,1029,333,1299
2020-02,남원읍,235852.1709,17351.2079,232178.91279999996,142,5,138,1327,6,0,306,623,637,1391,245,66,550,673,779,976,550,919,13,1,1392,26,23,744,950,83,14,0,1305,235,1378
2020-02,노형동,1107784.0679000001,83488.3843,555388.12,1251,1321,1008,1392,4,0,1179,705,491,1354,482,907,84,605,1177,745,820,917,426,0,1392,184,123,877,724,624,1056,1,1206,1212,1389
2020-02,대륜동,124152.92189999999,13132.6127,109145.81099999997,802,63,878,1383,19,0,1373,11,562,1142,70,711,49,45,536,66,83,135,264,0,875,688,8,742,952,49,32,31,1092,708,1057
2020-02,대정읍,750732.5167,38094.47440000001,407690.1623999999,1000,423,736,1392,200,0,1141,751,703,1375,762,133,29,1,1170,1383,969,102,549,0,1099,870,10,891,20,987,723,2,1155,276,1387
2020-02,대천동,75208.33979999999,2785.0339,74305.3067,382,30,842,1177,32,0,867,13,106,587,25,377,10,10,384,54,329,787,501,0,725,26,6,146,169,27,8,26,899,389,879
2020-02,도두동,51296.768999999986,5681.418000000002,41094.7522,71,142,140,1159,3,0,321,4,116,814,59,185,7,47,758,24,14,660,47,0,401,14,3,25,85,59,426,0,254,86,773
2020-02,동홍동,184943.88940000004,8155.252800000003,92732.10549999999,175,26,694,1391,15,0,1003,20,126,815,109,706,71,7,66,37,247,260,15,3,423,68,3,687,91,674,7,3,1007,191,1117
2020-02,봉개동,51985.664799999984,6697.0062,93311.70189999999,16,10,92,1227,1,0,284,27,8,1306,247,312,3,2,302,490,99,757,2,0,969,21,212,126,40,106,39,0,587,738,1268
2020-02,삼도1동,54700.17719999999,8891.1555,51058.2525,20,188,618,1218,1,0,523,27,10,456,232,492,14,447,67,153,181,2,4,0,107,0,17,518,262,4,20,0,518,603,1219
2020-02,삼도2동,57914.76419999998,10950.912900000001,82107.6095,37,27,290,1391,71,0,1115,45,17,847,173,425,630,5,411,122,31,157,56,0,405,0,35,524,305,31,465,0,603,377,1056
2020-02,삼양동,78066.0506,959.9423999999999,47802.4039,311,0,152,1256,4,7,1345,25,35,289,32,698,0,2,685,385,67,31,2,0,381,1,21,700,181,385,379,0,823,34,1250
2020-02,서홍동,51725.00850000001,7656.7446,176502.09769999998,14,33,259,1299,1,0,531,2,5,1255,655,67,33,6,52,247,182,90,19,0,763,40,0,65,99,185,8,0,747,303,1280
2020-02,성산읍,305673.823,5848.800399999999,172996.7853,58,258,247,1392,23,0,975,150,76,1392,106,756,664,7,730,999,98,712,61,4,1250,4,578,548,404,136,157,0,569,167,1390
2020-02,송산동,47296.121499999994,1370.5140000000001,118805.86719999998,473,0,17,1213,3,0,232,114,39,1172,141,65,8,1,10,65,17,223,8,0,46,10,1,5,254,29,73,1,757,10,1298
2020-02,아라동,670612.6868,29234.9689,223019.2273,889,865,975,1392,0,0,1138,18,555,1046,1392,736,8,677,654,948,1368,819,23,0,1287,312,1061,1066,647,634,1184,0,1267,712,1354
2020-02,안덕면,1111582.1306999999,102657.42349999999,243369.2682,923,57,924,1392,87,0,1219,791,748,1365,779,1293,10,24,121,633,264,338,733,0,1129,1014,0,726,361,1256,855,1,1363,727,1347
2020-02,애월읍,673044.2363,106848.2344,921961.7554000003,509,212,940,1392,537,0,1372,129,339,1392,1290,867,54,230,1216,885,430,662,272,1,1372,508,705,936,747,1088,637,25,1240,984,1392
2020-02,연동,1579703.4356,158789.84370000003,441815.5613,301,1104,1045,1392,7,11,1383,156,1145,738,764,1206,688,23,608,275,965,135,787,0,1392,642,115,978,1300,377,754,1,1253,723,1341
2020-02,영천동,87481.2067,12754.756399999998,157355.99299999996,53,18,136,1379,3,0,713,24,4,1362,326,27,39,4,348,512,540,707,12,0,1240,50,4,681,17,518,5,0,795,1153,1390
2020-02,예래동,143488.7096,23722.019700000004,71759.72600000001,423,23,831,1392,26,0,1110,131,116,516,634,200,115,39,327,30,269,636,192,0,681,123,28,231,122,43,49,2,1100,73,749
2020-02,오라동,113082.25709999999,5139.218900000002,138567.4668,791,145,747,1387,17,0,1225,50,40,1032,188,343,90,177,357,176,176,64,46,0,690,23,35,317,674,45,297,0,851,247,1251
2020-02,외도동,99551.2682,4519.3235,55199.8666,10,11,402,1346,5,0,592,21,1,620,267,612,0,1,644,19,61,21,4,0,294,6,1,703,8,344,298,0,763,36,879
2020-02,용담1동,52585.626,5817.274,43017.4619,4,2,183,1205,1,0,300,7,6,435,27,42,14,27,36,8,62,589,7,0,681,0,5,30,86,5,42,0,724,64,984
2020-02,용담2동,69895.11760000001,14483.651899999999,115349.24199999998,245,99,924,1383,75,0,1172,48,204,675,186,382,722,33,47,60,130,121,245,2,863,70,37,415,1077,158,243,2,1026,130,960
2020-02,우도면,7280.457799999999,4627.072600000001,74746.8438,8,0,221,720,6,0,56,0,8,1250,98,12,1,0,612,0,21,82,4,0,115,0,0,29,0,1,9,0,403,0,976
2020-02,이도1동,58993.90559999999,7097.931200000001,89380.90879999999,43,4,288,1375,6,0,516,2,90,1043,171,480,7,6,76,118,374,26,27,0,755,7,89,516,555,76,756,0,923,343,1128
2020-02,이도2동,254556.57329999993,42453.2624,176942.19729999997,588,238,947,1392,6,0,1235,459,718,967,1077,810,24,142,62,119,637,70,17,0,811,13,646,1047,603,305,237,0,1254,1353,1332
2020-02,이호동,109464.18789999999,7239.566599999998,37842.8493,9,43,86,1327,2,0,52,16,6,625,246,545,2,102,702,49,10,668,56,0,660,1,1,173,74,223,185,0,376,687,874
2020-02,일도1동,18350.773200000003,2397.2661,28616.96089999999,12,6,13,991,1,0,656,1,6,663,88,20,110,6,51,158,20,11,26,0,78,0,4,453,29,95,12,0,320,5,530
2020-02,일도2동,118107.5057,13123.739900000002,79444.89069999997,80,310,411,1297,119,0,819,1,69,645,168,559,143,40,638,166,15,7,42,0,643,0,129,747,512,85,323,0,838,227,1251
2020-02,정방동,94596.87730000001,25182.3828,140677.61360000004,247,131,93,1389,99,0,399,49,201,1189,162,336,42,2,6,14,66,264,64,53,70,62,2,49,429,55,17,0,620,194,1175
2020-02,조천읍,339923.0248000001,19154.197100000005,212212.56049999996,46,37,743,1392,12,0,893,17,56,1324,773,703,16,741,1273,1380,445,1341,32,0,1344,15,93,1069,155,726,70,1,1390,74,1329
2020-02,중문동,232721.875,11101.949800000002,164961.35170000006,388,3,797,1389,142,0,925,14,456,1296,810,100,698,87,1034,494,894,650,538,0,1040,62,10,693,177,37,41,2,917,43,1376
2020-02,중앙동,50124.8592,3322.7798000000007,55209.5614,18,20,390,1329,21,0,390,12,53,499,21,148,660,5,40,6,46,0,81,0,394,21,1,80,73,500,10,0,822,274,840
2020-02,천지동,11860.3535,2232.7477000000003,41395.789500000006,18,8,72,1261,3,0,396,26,33,407,3,52,125,18,3,1,62,32,25,0,574,156,0,187,10,25,11,0,858,110,749
2020-02,추자면,28170.329899999993,8453.656400000002,194752.09669999994,33,32,10,1344,2,0,196,1,17,1374,306,14,0,0,69,855,117,363,7,0,978,1,26,203,12,54,52,0,142,30,1392
2020-02,표선면,181652.59819999998,17680.484500000002,94563.1596,12,9,841,1385,5,0,971,53,7,1195,50,74,37,28,987,1154,515,686,5,1,1292,1,927,769,868,701,720,0,453,261,1189
2020-02,한경면,172521.38580000002,12366.473800000002,139682.2771,60,41,558,1384,78,0,1303,5,723,1350,427,50,1,16,707,954,84,507,1,0,1297,350,671,716,201,738,8,0,936,77,1208
2020-02,한림읍,778132.5491000001,90134.77109999998,469304.6248,204,81,663,1392,387,0,1166,5,711,1392,875,645,34,324,1389,1191,795,1346,106,0,1385,490,72,1247,195,1199,33,0,1377,320,1392
2020-02,화북동,271206.47829999996,29989.2461,78513.5043,100,100,813,1390,3,0,1162,672,180,805,852,735,3,186,689,1144,43,724,2,1,1209,1,192,1312,69,217,55,0,1277,721,981
2020-02,효돈동,72116.6322,3322.2102000000004,19064.163599999996,49,1,35,874,0,0,17,16,6,483,2,15,16,3,697,798,60,1,4,0,641,1,0,722,67,51,4,0,859,171,838
2020-03,건입동,90913.86670000001,19759.166799999995,163751.0092,14,67,490,1421,616,0,904,75,166,1450,353,118,93,11,799,561,180,751,1,0,842,4,103,812,218,80,295,0,1094,66,1463
2020-03,구좌읍,318279.3318,21956.45200000001,147672.36429999996,40,35,436,1359,62,1,1180,20,237,1482,389,949,7,0,764,1478,720,641,30,0,1487,11,785,924,764,745,92,0,1106,107,1475
2020-03,남원읍,289509.2118,22951.543299999998,269342.9756,203,24,185,1420,4,0,936,705,494,1469,362,140,509,638,923,1438,178,1390,4,0,1488,203,19,800,815,118,15,1,1098,68,1488
2020-03,노형동,1226255.9456000002,110198.90659999999,458157.3219000001,830,1322,1483,1488,88,3,1266,698,541,1389,748,777,91,692,1063,731,997,979,481,0,1480,199,91,816,829,1253,1173,0,1442,1046,1488
2020-03,대륜동,138975.40110000002,8355.7927,124163.02590000001,451,7,685,1426,225,30,1034,104,1246,1423,61,748,76,50,520,63,98,73,181,0,1244,719,3,807,23,109,59,0,1409,638,1358
2020-03,대정읍,821965.1056,48812.06629999999,403188.5892,758,14,773,1432,216,5,898,761,908,1488,897,282,183,1,1107,1432,774,65,644,0,1188,961,60,884,3,1418,745,0,1487,320,1488
