base_date,emd_nm,em_cnt,em_g,pay_amt
2019-05-22,삼양동,1744,3291300,98305
2019-05-22,서홍동,597,1487900,43908
2019-05-22,성산읍,314,1658450,49556
2019-05-22,송산동,264,1075200,32063
2019-05-22,아라동,1997,3877700,115436
2019-05-22,안덕면,256,820450,24551
2019-05-22,애월읍,133,197750,4200
2019-05-22,연동,3228,6322500,180963
2019-05-22,영천동,316,1348750,40386
2019-05-22,예래동,119,356500,10520
2019-05-22,오라동,937,1925850,56188
2019-05-22,외도동,1555,2911200,86772
2019-05-22,용담1동,557,1150700,34384
2019-05-22,용담2동,1093,2068700,61789
2019-05-22,이도1동,709,1521750,45489
2019-05-22,이도2동,3634,7243650,216323
2019-05-22,이호동,293,666200,19914
2019-05-22,일도1동,210,655950,19631
2019-05-22,일도2동,2488,4800200,143376
2019-05-22,정방동,227,737900,22082
2019-05-22,중문동,596,1423500,41297
2019-05-22,중앙동,357,1247850,36978
2019-05-22,천지동,289,1033000,30920
2019-05-22,표선면,174,799150,23929
2019-05-22,화북동,2026,3683100,109983
2019-05-22,효돈동,129,386400,11080
2019-05-23,건입동,724,1482900,44302
2019-05-23,남원읍,527,1818150,54407
2019-05-23,노형동,4254,8080000,236202
2019-05-23,대륜동,680,1540750,45596
2019-05-23,대정읍,993,3043050,90955
2019-05-23,대천동,688,1422450,42093
2019-05-23,도두동,242,477650,14268
2019-05-23,동홍동,1424,3134550,93010
2019-05-23,봉개동,310,566450,16918
2019-05-23,삼도1동,1065,1998250,59682
2019-05-23,삼도2동,697,1281250,36780
2019-05-23,삼양동,1708,3280400,97986
2019-05-23,서홍동,672,1630950,48288
2019-05-23,성산읍,331,1904150,56840
2019-05-23,송산동,271,1080150,32095
2019-05-23,아라동,2136,4236150,125944
2019-05-23,안덕면,252,838400,25088
2019-05-23,애월읍,176,255000,5029
2019-05-23,연동,3301,6398000,183733
2019-05-23,영천동,293,1165600,34899
2019-05-23,예래동,107,425050,12672
2019-05-23,오라동,963,1832700,54058
2019-05-23,외도동,1562,3055700,91152
2019-05-23,용담1동,589,1112900,33238
2019-05-23,용담2동,1168,2463200,73589
2019-05-23,이도1동,696,1478000,44187
2019-05-23,이도2동,3700,7238100,216128
2019-05-23,이호동,285,677950,20270
2019-05-23,일도1동,245,753250,22540
2019-05-23,일도2동,2652,5095900,152227
2019-05-23,정방동,254,818000,24475
2019-05-23,중문동,647,1578600,45791
2019-05-23,중앙동,339,1481200,44164
2019-05-23,천지동,287,1027050,30740
2019-05-23,표선면,166,774100,23180
2019-05-23,화북동,2040,3503850,104626
2019-05-23,효돈동,144,496900,14068
2019-05-24,건입동,725,1489850,44520
2019-05-24,남원읍,541,2224500,66611
2019-05-24,노형동,4106,7819450,229475
2019-05-24,대륜동,683,1505200,44352
2019-05-24,대정읍,1015,2967100,88735
2019-05-24,대천동,725,1465450,43233
2019-05-24,도두동,226,426300,12732
2019-05-24,동홍동,1547,3519600,104631
2019-05-24,봉개동,250,430850,12863
2019-05-24,삼도1동,1055,2152350,64299
2019-05-24,삼도2동,649,1263000,36791
2019-05-24,삼양동,1661,3090300,92303
2019-05-24,서홍동,624,1512150,44639
2019-05-24,성산읍,354,2199350,65787
2019-05-24,송산동,287,1319300,39343
2019-05-24,아라동,2052,4086718,122189
2019-05-24,안덕면,287,912650,27311
2019-05-24,애월읍,140,240150,5151
2019-05-24,연동,3290,6321950,180910
2019-05-24,영천동,345,1462650,43791
2019-05-24,예래동,126,437850,13026
2019-05-24,오라동,891,1831800,54010
2019-05-24,외도동,1545,2842900,84767
2019-05-24,용담1동,584,1196200,35744
2019-05-24,용담2동,1111,2163350,64621
2019-05-24,이도1동,684,1462900,43720
2019-05-24,이도2동,3619,6896450,205859
2019-05-24,이호동,317,667850,19954
2019-05-24,일도1동,235,670800,20059
2019-05-24,일도2동,2482,4699550,140383
2019-05-24,정방동,228,784350,23472
2019-05-24,중문동,596,1452700,42169
2019-05-24,중앙동,356,1413650,42019
2019-05-24,천지동,308,1115000,33371
2019-05-24,표선면,204,1114900,33394
2019-05-24,화북동,2022,3717400,111022
2019-05-24,효돈동,169,576400,15951
2019-05-25,건입동,746,1436850,42925
2019-05-25,남원읍,490,1891100,56610
2019-05-25,노형동,4103,8244450,240632
2019-05-25,대륜동,679,1594450,47231
2019-05-25,대정읍,938,3049549,91167
2019-05-25,대천동,708,1437350,42647
2019-05-25,도두동,186,405200,12108
2019-05-25,동홍동,1512,3527750,104702
2019-05-25,봉개동,281,531100,15867
2019-05-25,삼도1동,1064,2158800,64493
2019-05-25,삼도2동,665,1273300,37372
2019-05-25,삼양동,1701,3145000,93948
2019-05-25,서홍동,607,1461800,43040
2019-05-25,성산읍,351,2038224,62530
2019-05-25,송산동,277,1393950,41591
2019-05-25,아라동,2042,3867500,115376
2019-05-25,안덕면,253,834800,24982
2019-05-25,애월읍,160,311300,6365
2019-05-25,연동,3276,6539300,187186
2019-05-25,영천동,304,1392600,41705
2019-05-25,예래동,125,525950,15576
2019-05-25,오라동,902,1830150,53782
2019-05-25,외도동,1489,2887600,85865
2019-05-25,용담1동,526,1161800,34722
2019-05-25,용담2동,1129,2124950,63471
2019-05-25,이도1동,662,1508000,45079
2019-05-25,이도2동,3558,7044150,210404
2019-05-25,이호동,304,603000,18010
2019-05-25,일도1동,236,804350,24066
2019-05-25,일도2동,2648,5219450,155931
2019-05-25,정방동,241,866600,25944
2019-05-25,중문동,565,1582250,46135
2019-05-25,중앙동,358,1577050,46932
2019-05-25,천지동,284,1067850,31965
2019-05-25,표선면,189,884400,26486
2019-05-25,화북동,2067,3675350,109757
2019-05-25,효돈동,108,531250,15037
2019-05-26,건입동,832,1715750,51270
2019-05-26,남원읍,558,2119250,63441
2019-05-26,노형동,4778,9289600,269909
2019-05-26,대륜동,771,1583250,46659
2019-05-26,대정읍,996,3192900,95448
2019-05-26,대천동,860,1829500,54100
2019-05-26,도두동,243,574450,17173
2019-05-26,동홍동,1654,3562500,105343
2019-05-26,봉개동,278,514900,15377
2019-05-26,삼도1동,1222,2522150,75349
2019-05-26,삼도2동,784,1516300,44160
2019-05-26,삼양동,1942,3648200,108995
2019-05-26,서홍동,737,1702750,50631
2019-05-26,성산읍,269,1654100,49423
2019-05-26,송산동,328,1424800,42419
2019-05-26,아라동,2400,4708999,141294
2019-05-26,안덕면,266,949350,28414
2019-05-26,애월읍,159,267800,4393
2019-05-26,연동,3887,7545500,216194
2019-05-26,영천동,330,1311100,39254
2019-05-26,예래동,107,351300,10053
2019-05-26,오라동,1171,2444700,71950
2019-05-26,외도동,1761,3411450,101744
2019-05-26,용담1동,596,1177300,35168
2019-05-26,용담2동,1328,2647350,79096
2019-05-26,이도1동,784,1603000,47902
2019-05-26,이도2동,4353,8509950,254045
2019-05-26,이호동,384,732300,21872
2019-05-26,일도1동,271,871200,26063
2019-05-26,일도2동,3100,6075100,181493
2019-05-26,정방동,244,888350,26593
2019-05-26,중문동,673,1554700,45117
2019-05-26,중앙동,378,1432850,42320
2019-05-26,천지동,304,1054850,31567
2019-05-26,표선면,219,1076211,29333
2019-05-26,화북동,2192,3912450,116821
2019-05-26,효돈동,167,553900,15395
2019-05-27,건입동,591,1227750,36689
2019-05-27,남원읍,341,1299600,38907
2019-05-27,노형동,3534,7100300,207810
2019-05-27,대륜동,595,1451550,42962
2019-05-27,대정읍,696,2156300,64459
2019-05-27,대천동,624,1307850,38473
2019-05-27,도두동,195,666400,19950
2019-05-27,동홍동,1145,2573300,76389
2019-05-27,봉개동,257,521800,15590
2019-05-27,삼도1동,873,1835300,54829
2019-05-27,삼도2동,567,1110950,32071
2019-05-27,삼양동,1500,3082200,92086
2019-05-27,서홍동,529,1405100,41460
2019-05-27,성산읍,266,1468750,43687
2019-05-27,송산동,211,705900,20910
2019-05-27,아라동,1783,3592300,107061
2019-05-27,안덕면,168,523500,15667
2019-05-27,애월읍,134,201450,3925
2019-05-27,연동,2687,5521900,156788
2019-05-27,영천동,221,956000,28628
2019-05-27,예래동,74,322150,9473
2019-05-27,오라동,754,1587500,46507
2019-05-27,외도동,1287,2556950,76136
2019-05-27,용담1동,466,1075550,32154
2019-05-27,용담2동,905,1863700,55692
2019-05-27,이도1동,567,1230400,36770
2019-05-27,이도2동,2968,6021550,179760
2019-05-27,이호동,236,582000,17409
2019-05-27,일도1동,187,591100,17684
2019-05-27,일도2동,2039,4176750,124786
2019-05-27,정방동,186,648650,19405
2019-05-27,중문동,493,1165800,33371
2019-05-27,중앙동,267,1188000,35333
2019-05-27,천지동,211,896650,26841
2019-05-27,표선면,123,550300,16480
2019-05-27,화북동,1777,3245850,96945
2019-05-27,효돈동,102,326150,9527
2019-05-28,건입동,829,1614350,48223
2019-05-28,남원읍,602,2114550,63279
2019-05-28,노형동,4770,8900850,259323
2019-05-28,대륜동,769,1833500,54334
2019-05-28,대정읍,1075,3313350,99045
2019-05-28,대천동,849,1712650,50410
2019-05-28,도두동,265,583050,17424
2019-05-28,동홍동,1845,4053950,120192
2019-05-28,봉개동,308,597900,17870
2019-05-28,삼도1동,1152,2269200,67795
2019-05-28,삼도2동,788,1553250,44944
2019-05-28,삼양동,1934,3731750,111469
2019-05-28,서홍동,766,1920400,56795
2019-05-28,성산읍,366,2172300,64816
2019-05-28,송산동,309,1337250,39797
2019-05-28,아라동,2323,4577750,136453
2019-05-28,안덕면,294,1066050,31910
2019-05-28,애월읍,157,305500,5390
2019-05-28,연동,3649,7022950,200973
2019-05-28,영천동,359,1467700,43944
2019-05-28,예래동,132,510200,14836
2019-05-28,오라동,1105,2350350,69078
2019-05-28,외도동,1801,3437950,102285
2019-05-28,용담1동,603,1229800,36738
2019-05-28,용담2동,1257,2259950,67485
2019-05-28,이도1동,744,1592900,47608
2019-05-28,이도2동,4167,8006750,239074
2019-05-28,이호동,374,754250,22539
2019-05-28,일도1동,243,740900,22163
2019-05-28,일도2동,2944,5619200,167824
2019-05-28,정방동,261,790900,23664
2019-05-28,중문동,726,1617750,47092
2019-05-28,중앙동,471,1750700,52070
2019-05-28,천지동,320,1138200,34066
2019-05-28,표선면,208,906900,27156
2019-05-28,화북동,2332,4154850,124084
2019-05-28,효돈동,138,408800,11737
2019-05-29,건입동,730,1492750,44617
2019-05-29,남원읍,538,1847700,55295
2019-05-29,노형동,4333,8056850,240643
2019-05-29,대륜동,692,1578200,46594
2019-05-29,대정읍,975,2991250,89472
2019-05-29,대천동,789,1628500,48055
2019-05-29,도두동,217,563700,16862
2019-05-29,동홍동,1563,3426150,101717
2019-05-29,봉개동,263,424300,12661
2019-05-29,삼도1동,1087,2054850,61370
2019-05-29,삼도2동,723,1363750,39971
2019-05-29,삼양동,1698,3238200,96706
2019-05-29,서홍동,646,1642100,48404
2019-05-29,성산읍,330,1869350,55825
2019-05-29,송산동,265,1169650,34912
2019-05-29,아라동,2094,4129350,123127
2019-05-29,안덕면,299,1078000,32266
2019-05-29,애월읍,135,249900,7460
2019-05-29,연동,3408,6627600,197807
2019-05-29,영천동,389,1320050,39510
2019-05-29,예래동,91,372600,10795
2019-05-29,오라동,958,1942650,56841
2019-05-29,외도동,1527,2862550,85502
2019-05-29,용담1동,520,1047450,31293
2019-05-29,용담2동,1115,2201000,65770
2019-05-29,이도1동,675,1481950,44293
2019-05-29,이도2동,3657,7029900,209924
2019-05-29,이호동,311,703150,21017
2019-05-29,일도1동,223,641650,19194
2019-05-29,일도2동,2678,5145600,153701
2019-05-29,정방동,253,777050,23243
2019-05-29,중문동,534,1230100,35552
2019-05-29,중앙동,351,1258350,37247
2019-05-29,천지동,275,875000,26178
2019-05-29,표선면,201,1098768,29471
2019-05-29,화북동,2141,3841350,114718
2019-05-29,효돈동,133,442450,12819
2019-05-30,건입동,791,1516350,45293
2019-05-30,남원읍,558,1961800,58718
2019-05-30,노형동,4156,7686750,229584
2019-05-30,대륜동,697,1503450,44299
2019-05-30,대정읍,922,2948950,88112
2019-05-30,대천동,751,1466550,43358
2019-05-30,도두동,222,525400,15707
2019-05-30,동홍동,1594,3371700,100250
2019-05-30,봉개동,282,478050,14269
2019-05-30,삼도1동,1078,2156850,64435
2019-05-30,삼도2동,686,1233200,35877
2019-05-30,삼양동,1684,3209800,95895
2019-05-30,서홍동,662,1543550,45523
2019-05-30,성산읍,311,1849800,55293
2019-05-30,송산동,253,1064750,31785
2019-05-30,아라동,2101,4077000,121588
2019-05-30,안덕면,277,879350,26314
2019-05-30,애월읍,150,258300,7715
2019-05-30,연동,3407,6563800,196045
2019-05-30,영천동,328,1196850,35826
2019-05-30,예래동,58,193150,5529
2019-05-30,오라동,944,1832900,53864
2019-05-30,외도동,1606,2864450,85540
2019-05-30,용담1동,582,1135150,33913
2019-05-30,용담2동,1162,2417900,72242
2019-05-30,이도1동,757,1661400,49661
2019-05-30,이도2동,3724,7041950,210264
2019-05-30,이호동,319,702550,20998
2019-05-30,일도1동,242,632750,18921
2019-05-30,일도2동,2651,5006650,149537
2019-05-30,정방동,249,756450,22634
2019-05-30,중문동,570,1306550,37832
2019-05-30,중앙동,378,1450800,42838
2019-05-30,천지동,304,1022700,30598
2019-05-30,표선면,202,854750,25596
2019-05-30,화북동,2010,3547350,105920
2019-05-30,효돈동,129,386750,11147
2019-05-31,건입동,672,1329200,39704
2019-05-31,남원읍,480,1705000,51029
2019-05-31,노형동,3768,7138350,213194
2019-05-31,대륜동,613,1380350,40771
2019-05-31,대정읍,904,2785450,83273
2019-05-31,대천동,744,1371550,40208
2019-05-31,도두동,183,388650,11611
2019-05-31,동홍동,1389,3024950,89832
2019-05-31,봉개동,253,519250,15510
2019-05-31,삼도1동,979,1970750,58870
2019-05-31,삼도2동,596,1127150,32462
2019-05-31,삼양동,1617,2856700,85286
2019-05-31,서홍동,614,1504100,44518
2019-05-31,성산읍,316,1751450,52271
2019-05-31,송산동,236,1050800,31312
2019-05-31,아라동,1981,3826450,114110
2019-05-31,안덕면,256,881950,26397
2019-05-31,애월읍,138,223750,6674
2019-05-31,연동,3007,5626150,168001
2019-05-31,영천동,316,1230950,36850
2019-05-31,예래동,67,212399,6284
2019-05-31,오라동,867,1695850,50084
2019-05-31,외도동,1368,2509050,74929
2019-05-31,용담1동,517,1120400,33475
2019-05-31,용담2동,995,2019400,60331
2019-05-31,이도1동,613,1371350,40990
2019-05-31,이도2동,3402,6590950,196765
2019-05-31,이호동,276,552300,16501
2019-05-31,일도1동,206,685400,20511
2019-05-31,일도2동,2415,4616700,137899
2019-05-31,정방동,249,787950,23571
2019-05-31,중문동,599,1547549,43069
2019-05-31,중앙동,209,597650,17434
2019-05-31,천지동,253,808800,24204
2019-05-31,표선면,184,857850,25687
2019-05-31,화북동,1925,3263200,97431
2019-05-31,효돈동,126,331700,9919
2019-06-01,건입동,739,1576650,47131
2019-06-01,남원읍,552,2262600,67742
2019-06-01,노형동,4081,7698850,229970
2019-06-01,대륜동,692,1562050,46067
2019-06-01,대정읍,912,2898500,86685
2019-06-01,대천동,746,1676250,49035
2019-06-01,도두동,231,530700,15861
2019-06-01,동홍동,1517,3597900,107172
2019-06-01,봉개동,245,466700,13943
2019-06-01,삼도1동,1075,2185450,65292
2019-06-01,삼도2동,640,1262100,37022
2019-06-01,삼양동,1739,3275100,97793
2019-06-01,서홍동,626,1446650,42789
2019-06-01,성산읍,325,1821300,54434
2019-06-01,송산동,278,1294000,38494
2019-06-01,아라동,2064,4011200,119656
2019-06-01,안덕면,275,910650,27263
2019-06-01,애월읍,152,280950,8388
2019-06-01,연동,3194,6327150,188961
2019-06-01,영천동,338,1356100,40604
2019-06-01,예래동,161,513700,15373
2019-06-01,오라동,971,2041750,60066
2019-06-01,외도동,1508,2923350,87322
2019-06-01,용담1동,574,1164850,34801
2019-06-01,용담2동,1095,2102350,62806
2019-06-01,이도1동,697,1476200,44111
2019-06-01,이도2동,3617,7342200,219250
2019-06-01,이호동,320,626750,18722
2019-06-01,일도1동,209,689750,20647
2019-06-01,일도2동,2521,4965650,148356
2019-06-01,정방동,224,684850,20494
2019-06-01,중문동,590,1805300,50295
2019-06-01,중앙동,248,707800,20780
2019-06-01,천지동,283,997800,29860
2019-06-01,표선면,192,1040850,31183
2019-06-01,화북동,2075,3520250,105102
2019-06-01,효돈동,121,394900,11816
2019-06-02,건입동,829,1677750,50119
2019-06-02,남원읍,512,1789450,53559
2019-06-02,노형동,4995,9649850,288273
2019-06-02,대륜동,847,1880450,55580
2019-06-02,대정읍,1022,3191400,95461
2019-06-02,대천동,845,1782900,52511
2019-06-02,도두동,274,817150,24444
2019-06-02,동홍동,1662,3442150,102402
2019-06-02,봉개동,340,696600,20817
2019-06-02,삼도1동,1297,2598150,77622
2019-06-02,삼도2동,760,1453550,42435
2019-06-02,삼양동,2027,4026200,120285
2019-06-02,서홍동,744,1692900,49750
2019-06-02,성산읍,330,1909050,56985
2019-06-02,송산동,275,1080250,32095
2019-06-02,아라동,2472,4799000,142647
2019-06-02,안덕면,277,983850,29451
2019-06-02,애월읍,171,275650,8225
2019-06-02,연동,3934,7819450,233578
2019-06-02,영천동,390,1525700,45674
2019-06-02,예래동,184,604700,18103
2019-06-02,오라동,1111,2277900,67356
2019-06-02,외도동,1814,3808350,113799
2019-06-02,용담1동,603,1269450,37940
2019-06-02,용담2동,1358,2636650,78768
2019-06-02,이도1동,783,1661100,49633
2019-06-02,이도2동,4524,8919500,266288
2019-06-02,이호동,356,733800,21925
2019-06-02,일도1동,222,619900,18544
2019-06-02,일도2동,3102,6053700,180861
2019-06-02,정방동,274,796550,23836
2019-06-02,중문동,645,1925249,53706
2019-06-02,중앙동,273,778350,23009
2019-06-02,천지동,290,987400,29547
2019-06-02,표선면,164,869950,26054
2019-06-02,화북동,2299,4031300,120354
2019-06-02,효돈동,128,329000,9838
2019-06-03,건입동,860,1785450,53354
2019-06-03,남원읍,574,2009600,60147
2019-06-03,노형동,4649,9204250,274997
2019-06-03,대륜동,750,1659850,49017
2019-06-03,대정읍,1103,3134750,93692
2019-06-03,대천동,808,1593500,46812
2019-06-03,도두동,225,497550,14873
2019-06-03,동홍동,1639,3582950,106622
2019-06-03,봉개동,292,520350,15541
2019-06-03,삼도1동,1123,2313400,69123
2019-06-03,삼도2동,672,1212050,34750
2019-06-03,삼양동,1962,3871400,115653
2019-06-03,서홍동,659,1557850,46178
2019-06-03,성산읍,332,2032133,63322
2019-06-03,송산동,250,1040350,31022
2019-06-03,아라동,2368,4950800,147726
2019-06-03,안덕면,296,929900,27822
2019-06-03,애월읍,190,311800,9301
2019-06-03,연동,3551,7014600,209505
2019-06-03,영천동,330,1143300,34217
2019-06-03,예래동,212,640300,19162
2019-06-03,오라동,1047,2299950,67856
2019-06-03,외도동,1724,3310150,98881
2019-06-03,용담1동,588,1227950,36691
2019-06-03,용담2동,1191,2501050,74736
2019-06-03,이도1동,704,1599400,47814
2019-06-03,이도2동,3959,7887650,235498
2019-06-03,이호동,364,887050,26513
2019-06-03,일도1동,240,845950,25320
2019-06-03,일도2동,2737,5195650,155172
2019-06-03,정방동,238,773800,23154
2019-06-03,중문동,873,2543800,71524
2019-06-03,중앙동,254,669200,19576
2019-06-03,천지동,298,967450,28944
