base_date,emd_nm,card_use_cnt,card_use_amt
2019-12-10,안덕면,1412,55876420
2019-12-10,알수없음,246,7519979
2019-12-10,애월읍,5813,158481982
2019-12-10,연동,11325,315358043
2019-12-10,영천동,757,43660567
2019-12-10,예래동,556,19425595
2019-12-10,오라동,3330,82754836
2019-12-10,외도동,4888,144496281
2019-12-10,용담1동,1562,47803383
2019-12-10,용담2동,3298,89816079
2019-12-10,우도면,72,2778735
2019-12-10,이도1동,1876,48009588
2019-12-10,이도2동,12092,366538640
2019-12-10,이호동,850,24086190
2019-12-10,일도1동,608,24748686
2019-12-10,일도2동,7118,202932678
2019-12-10,정방동,334,18601749
2019-12-10,조천읍,3693,103587596
2019-12-10,중문동,1972,70595840
2019-12-10,중앙동,504,19172626
2019-12-10,천지동,737,22266643
2019-12-10,추자면,81,1723705
2019-12-10,표선면,1220,37010475
2019-12-10,한경면,854,29366382
2019-12-10,한림읍,2514,85366350
2019-12-10,화북동,5022,134401818
2019-12-10,효돈동,675,20227707
2019-12-11,건입동,2342,79676629
2019-12-11,구좌읍,1616,44905168
2019-12-11,남원읍,1911,75193040
2019-12-11,노형동,14445,442894784
2019-12-11,대륜동,2560,76221901
2019-12-11,대정읍,3235,100518216
2019-12-11,대천동,2720,84025609
2019-12-11,도두동,648,29464592
2019-12-11,동홍동,4336,140954728
2019-12-11,봉개동,715,17001748
2019-12-11,삼도1동,3116,84621814
2019-12-11,삼도2동,1776,57240708
2019-12-11,삼양동,5558,141034761
2019-12-11,서홍동,2080,83062807
2019-12-11,성산읍,1514,42607867
2019-12-11,송산동,530,20880316
2019-12-11,아라동,7462,226080923
2019-12-11,안덕면,1560,81018566
2019-12-11,알수없음,179,3825215
2019-12-11,애월읍,5429,177202129
2019-12-11,연동,11505,358100203
2019-12-11,영천동,936,32144292
2019-12-11,예래동,556,22074807
2019-12-11,오라동,3647,125809352
2019-12-11,외도동,4809,148787859
2019-12-11,용담1동,1448,38523701
2019-12-11,용담2동,3323,95514219
2019-12-11,우도면,119,6115934
2019-12-11,이도1동,1988,52474638
2019-12-11,이도2동,11850,386941903
2019-12-11,이호동,913,25650040
2019-12-11,일도1동,727,23812571
2019-12-11,일도2동,7202,204507943
2019-12-11,정방동,360,13333556
2019-12-11,조천읍,3703,114476652
2019-12-11,중문동,1885,58950506
2019-12-11,중앙동,531,18619774
2019-12-11,천지동,670,40019621
2019-12-11,추자면,108,6330020
2019-12-11,표선면,1215,44414580
2019-12-11,한경면,860,29444677
2019-12-11,한림읍,2567,82743156
2019-12-11,화북동,5413,145883279
2019-12-11,효돈동,747,19446669
2019-12-12,건입동,2200,70255992
2019-12-12,구좌읍,1560,46816385
2019-12-12,남원읍,1978,76538579
2019-12-12,노형동,14715,441089622
2019-12-12,대륜동,2478,85522601
2019-12-12,대정읍,3507,132090487
2019-12-12,대천동,2898,98875778
2019-12-12,도두동,617,22818775
2019-12-12,동홍동,4464,162542602
2019-12-12,봉개동,798,19105419
2019-12-12,삼도1동,2991,81098493
2019-12-12,삼도2동,1812,47078932
2019-12-12,삼양동,5650,154139810
2019-12-12,서홍동,2203,72417190
2019-12-12,성산읍,1807,54767882
2019-12-12,송산동,727,27264924
2019-12-12,아라동,7884,208916448
2019-12-12,안덕면,1711,66946758
2019-12-12,알수없음,245,7296675
2019-12-12,애월읍,5753,184814446
2019-12-12,연동,11396,329443493
2019-12-12,영천동,851,27035492
2019-12-12,예래동,560,21834559
2019-12-12,오라동,3756,99601723
2019-12-12,외도동,5229,167105872
2019-12-12,용담1동,1484,42239272
2019-12-12,용담2동,3512,106456996
2019-12-12,우도면,76,2414938
2019-12-12,이도1동,2090,66646615
2019-12-12,이도2동,11897,356113722
2019-12-12,이호동,881,26388420
2019-12-12,일도1동,642,17697306
2019-12-12,일도2동,7437,210594679
2019-12-12,정방동,422,17200280
2019-12-12,조천읍,3748,104990838
2019-12-12,중문동,1962,79240270
2019-12-12,중앙동,547,19506553
2019-12-12,천지동,829,30751577
2019-12-12,추자면,61,2175875
2019-12-12,표선면,1287,45384325
2019-12-12,한경면,902,29993653
2019-12-12,한림읍,2744,91805266
2019-12-12,화북동,5309,140637695
2019-12-12,효돈동,726,27377091
2019-12-13,건입동,2070,72077496
2019-12-13,구좌읍,1596,44375594
2019-12-13,남원읍,1741,63620217
2019-12-13,노형동,14064,437012444
2019-12-13,대륜동,2303,74140730
2019-12-13,대정읍,3724,112504872
2019-12-13,대천동,2693,71828441
2019-12-13,도두동,623,24257223
2019-12-13,동홍동,4361,151187162
2019-12-13,봉개동,942,27546785
2019-12-13,삼도1동,3204,96014283
2019-12-13,삼도2동,1922,55274590
2019-12-13,삼양동,5592,160219591
2019-12-13,서홍동,1732,50408973
2019-12-13,성산읍,1597,52188041
2019-12-13,송산동,689,24211903
2019-12-13,아라동,8306,239650035
2019-12-13,안덕면,1727,58500866
2019-12-13,알수없음,179,3563852
2019-12-13,애월읍,5447,166893836
2019-12-13,연동,11495,362569891
2019-12-13,영천동,742,30771817
2019-12-13,예래동,560,19769306
2019-12-13,오라동,3698,101129883
2019-12-13,외도동,4908,179990065
2019-12-13,용담1동,1524,52252983
2019-12-13,용담2동,3372,86904399
2019-12-13,우도면,61,2696128
2019-12-13,이도1동,1988,61094574
2019-12-13,이도2동,12344,350116407
2019-12-13,이호동,845,21855880
2019-12-13,일도1동,706,18611586
2019-12-13,일도2동,7610,236086486
2019-12-13,정방동,330,9567310
2019-12-13,조천읍,3822,119386271
2019-12-13,중문동,1889,64885417
2019-12-13,중앙동,577,20184550
2019-12-13,천지동,716,37307064
2019-12-13,추자면,118,6001192
2019-12-13,표선면,1298,40503515
2019-12-13,한경면,804,29686661
2019-12-13,한림읍,2699,106754866
2019-12-13,화북동,5550,165923706
2019-12-13,효돈동,711,24812289
2019-12-14,건입동,2488,92779867
2019-12-14,구좌읍,1684,51196563
2019-12-14,남원읍,2081,126699065
2019-12-14,노형동,16685,535885945
2019-12-14,대륜동,3076,100568582
2019-12-14,대정읍,4105,143577124
2019-12-14,대천동,3106,102629511
2019-12-14,도두동,725,29554563
2019-12-14,동홍동,5020,172633265
2019-12-14,봉개동,828,33192832
2019-12-14,삼도1동,3733,124196443
2019-12-14,삼도2동,2193,73353151
2019-12-14,삼양동,6273,200065347
2019-12-14,서홍동,2294,93874356
2019-12-14,성산읍,1854,61362714
2019-12-14,송산동,586,24709958
2019-12-14,아라동,8936,293020788
2019-12-14,안덕면,1628,56569764
2019-12-14,알수없음,174,6340165
2019-12-14,애월읍,6076,212987882
2019-12-14,연동,13215,434430349
2019-12-14,영천동,885,31799913
2019-12-14,예래동,695,22283433
2019-12-14,오라동,4001,130525927
2019-12-14,외도동,5963,210381364
2019-12-14,용담1동,1808,55652807
2019-12-14,용담2동,3838,145735217
2019-12-14,우도면,66,2361173
2019-12-14,이도1동,2137,73983588
2019-12-14,이도2동,14193,446990848
2019-12-14,이호동,1000,34923335
2019-12-14,일도1동,768,24664020
2019-12-14,일도2동,8461,259865911
2019-12-14,정방동,365,16304592
2019-12-14,조천읍,4213,160065508
2019-12-14,중문동,2220,73629963
2019-12-14,중앙동,630,24521931
2019-12-14,천지동,778,27486220
2019-12-14,추자면,122,5649190
2019-12-14,표선면,1405,44756885
2019-12-14,한경면,921,28880532
2019-12-14,한림읍,3081,115403623
2019-12-14,화북동,6450,210995553
2019-12-14,효돈동,763,25384248
2019-12-15,건입동,2090,59117623
2019-12-15,구좌읍,1741,53344217
2019-12-15,남원읍,1926,74101858
2019-12-15,노형동,16146,490095940
2019-12-15,대륜동,2627,92452338
2019-12-15,대정읍,3888,132748091
2019-12-15,대천동,2585,84358186
2019-12-15,도두동,608,19255645
2019-12-15,동홍동,4574,179707037
2019-12-15,봉개동,747,21021322
2019-12-15,삼도1동,3635,103782596
2019-12-15,삼도2동,1937,68873732
2019-12-15,삼양동,6010,196078681
2019-12-15,서홍동,2230,108215922
2019-12-15,성산읍,1740,50381988
2019-12-15,송산동,695,30903194
2019-12-15,아라동,8091,248196012
2019-12-15,안덕면,1536,54569040
2019-12-15,알수없음,219,6355615
2019-12-15,애월읍,5819,208761713
2019-12-15,연동,12254,381322662
2019-12-15,영천동,848,35421922
2019-12-15,예래동,701,24300790
2019-12-15,오라동,3920,134103659
2019-12-15,외도동,5370,188230596
2019-12-15,용담1동,1519,50456302
2019-12-15,용담2동,3679,117250927
2019-12-15,우도면,93,3757543
2019-12-15,이도1동,2113,76100882
2019-12-15,이도2동,13519,440707908
2019-12-15,이호동,906,30183224
2019-12-15,일도1동,772,25043523
2019-12-15,일도2동,8033,260360096
2019-12-15,정방동,509,15673305
2019-12-15,조천읍,4141,130487930
2019-12-15,중문동,1916,63313328
2019-12-15,중앙동,551,21781101
2019-12-15,천지동,731,29165326
2019-12-15,추자면,96,2467932
2019-12-15,표선면,1200,38642202
2019-12-15,한경면,947,30407147
2019-12-15,한림읍,2796,100326739
2019-12-15,화북동,5969,172659467
2019-12-15,효돈동,767,27983968
2019-12-16,건입동,2045,85635849
2019-12-16,구좌읍,1681,51191166
2019-12-16,남원읍,1729,78290611
2019-12-16,노형동,14135,401009387
2019-12-16,대륜동,2117,82362251
2019-12-16,대정읍,3117,97412549
2019-12-16,대천동,2683,84088778
2019-12-16,도두동,684,17105778
2019-12-16,동홍동,4372,129952320
2019-12-16,봉개동,710,17400759
2019-12-16,삼도1동,3173,94824685
2019-12-16,삼도2동,1765,47966843
2019-12-16,삼양동,4971,142984653
2019-12-16,서홍동,1927,69109602
2019-12-16,성산읍,1715,49799935
2019-12-16,송산동,561,25512225
2019-12-16,아라동,7070,223036820
2019-12-16,안덕면,1577,56055825
2019-12-16,알수없음,194,4191020
2019-12-16,애월읍,5326,167012648
2019-12-16,연동,11120,324733457
2019-12-16,영천동,855,31106619
2019-12-16,예래동,560,21654155
2019-12-16,오라동,3466,102155916
2019-12-16,외도동,4804,136924664
2019-12-16,용담1동,1519,47325463
2019-12-16,용담2동,3393,84498266
2019-12-16,우도면,108,5872855
2019-12-16,이도1동,1875,64475271
2019-12-16,이도2동,11572,324483862
2019-12-16,이호동,764,21321002
2019-12-16,일도1동,592,27467835
2019-12-16,일도2동,6973,197168474
2019-12-16,정방동,361,13004729
2019-12-16,조천읍,3728,120160827
2019-12-16,중문동,1730,57543886
2019-12-16,중앙동,504,21555120
2019-12-16,천지동,628,24089331
2019-12-16,추자면,81,2259254
2019-12-16,표선면,1149,36107924
2019-12-16,한경면,758,28596488
2019-12-16,한림읍,2633,94922021
2019-12-16,화북동,5315,146468886
2019-12-16,효돈동,778,25995089
2019-12-17,건입동,2028,81234659
2019-12-17,구좌읍,1525,54336777
2019-12-17,남원읍,1627,67313282
2019-12-17,노형동,13564,438909503
2019-12-17,대륜동,2654,87810849
2019-12-17,대정읍,3194,94361067
2019-12-17,대천동,2853,88403459
2019-12-17,도두동,695,36309870
2019-12-17,동홍동,4067,121364180
2019-12-17,봉개동,627,18999689
2019-12-17,삼도1동,2797,85897470
2019-12-17,삼도2동,1844,55064893
2019-12-17,삼양동,5346,139675561
2019-12-17,서홍동,1982,72344420
2019-12-17,성산읍,1742,57219951
2019-12-17,송산동,627,20023767
2019-12-17,아라동,7075,219847445
2019-12-17,안덕면,1659,55079252
2019-12-17,알수없음,133,2758701
2019-12-17,애월읍,5216,146354010
2019-12-17,연동,10950,355288819
2019-12-17,영천동,906,32031044
2019-12-17,예래동,566,21978398
2019-12-17,오라동,3394,100463613
2019-12-17,외도동,4862,135987884
2019-12-17,용담1동,1451,41704083
2019-12-17,용담2동,3141,127156951
2019-12-17,우도면,103,4383680
2019-12-17,이도1동,1768,50075358
2019-12-17,이도2동,11124,338965823
2019-12-17,이호동,792,24685239
2019-12-17,일도1동,658,20946648
2019-12-17,일도2동,6999,195449093
2019-12-17,정방동,423,15413539
2019-12-17,조천읍,3884,141609273
2019-12-17,중문동,1854,134944833
2019-12-17,중앙동,542,46058459
2019-12-17,천지동,684,24246870
2019-12-17,추자면,118,4722447
2019-12-17,표선면,1324,42737482
2019-12-17,한경면,881,51318567
2019-12-17,한림읍,2513,81907152
2019-12-17,화북동,5073,167565763
2019-12-17,효돈동,778,32351940
2019-12-18,건입동,2093,87015740
2019-12-18,구좌읍,1653,55717080
2019-12-18,남원읍,1581,61461337
2019-12-18,노형동,14549,420314600
2019-12-18,대륜동,2472,74384695
2019-12-18,대정읍,3167,107482263
2019-12-18,대천동,2900,86359939
2019-12-18,도두동,643,22263966
2019-12-18,동홍동,4239,149354254
2019-12-18,봉개동,684,21785995
2019-12-18,삼도1동,3168,95769323
2019-12-18,삼도2동,1920,60092005
2019-12-18,삼양동,5294,141533626
2019-12-18,서홍동,1911,58244750
2019-12-18,성산읍,1668,64034072
2019-12-18,송산동,613,31857283
2019-12-18,아라동,7751,225301609
2019-12-18,안덕면,1732,50541535
2019-12-18,알수없음,184,5838350
2019-12-18,애월읍,5356,166803609
2019-12-18,연동,10741,308929164
2019-12-18,영천동,912,26821716
2019-12-18,예래동,473,16557251
2019-12-18,오라동,3507,100525478
2019-12-18,외도동,4892,139361782
2019-12-18,용담1동,1473,51470105
2019-12-18,용담2동,3131,106423773
2019-12-18,우도면,61,3071769
2019-12-18,이도1동,1962,64765063
2019-12-18,이도2동,12575,391987050
2019-12-18,이호동,854,27867578
2019-12-18,일도1동,679,38329494
2019-12-18,일도2동,6948,179627753
2019-12-18,정방동,360,13816523
2019-12-18,조천읍,4007,122982413
2019-12-18,중문동,1967,56178647
2019-12-18,중앙동,530,15662284
2019-12-18,천지동,442,15730161
2019-12-18,추자면,133,5966790
2019-12-18,표선면,1254,40903001
2019-12-18,한경면,891,43998459
2019-12-18,한림읍,2687,98729580
2019-12-18,화북동,5320,136254891
2019-12-18,효돈동,639,24722113
2019-12-19,건입동,2028,66726095
2019-12-19,구좌읍,1415,43719947
2019-12-19,남원읍,1777,71962805
2019-12-19,노형동,14324,425894273
2019-12-19,대륜동,2322,74394892
2019-12-19,대정읍,2945,86923596
2019-12-19,대천동,2545,82405925
2019-12-19,도두동,700,26146911
2019-12-19,동홍동,4209,136161985
2019-12-19,봉개동,881,48645355
2019-12-19,삼도1동,3187,104414320
2019-12-19,삼도2동,1894,60066356
2019-12-19,삼양동,5352,144409168
2019-12-19,서홍동,2008,62941653
2019-12-19,성산읍,1658,49416930
2019-12-19,송산동,587,19549864
2019-12-19,아라동,7329,213466173
2019-12-19,안덕면,1384,43761869
2019-12-19,알수없음,178,6246848
2019-12-19,애월읍,5413,181383928
2019-12-19,연동,11119,339325925
2019-12-19,영천동,791,26214119
2019-12-19,예래동,628,17924370
2019-12-19,오라동,3601,104168011
2019-12-19,외도동,5135,147545699
2019-12-19,용담1동,1525,47572354
2019-12-19,용담2동,3363,96262772
2019-12-19,우도면,98,3536042
2019-12-19,이도1동,1927,50928455
2019-12-19,이도2동,11711,330395832
2019-12-19,이호동,875,29935457
2019-12-19,일도1동,648,26007810
2019-12-19,일도2동,7220,214978769
2019-12-19,정방동,292,10486019
2019-12-19,조천읍,3553,105754201
2019-12-19,중문동,1930,76447786
2019-12-19,중앙동,558,20253148
2019-12-19,천지동,494,27318948
2019-12-19,추자면,92,3663298
2019-12-19,표선면,1396,43599792
2019-12-19,한경면,974,42893424
2019-12-19,한림읍,2441,90846876
2019-12-19,화북동,4796,146868320
2019-12-19,효돈동,634,30064928
2019-12-20,건입동,2054,61057680
2019-12-20,구좌읍,1731,57905005
2019-12-20,남원읍,1818,101925969
2019-12-20,노형동,14342,438133150
2019-12-20,대륜동,2801,92585569
2019-12-20,대정읍,3301,98337656
2019-12-20,대천동,2684,99729957
2019-12-20,도두동,706,27540645
2019-12-20,동홍동,4552,144098856
2019-12-20,봉개동,751,24962978
2019-12-20,삼도1동,3199,100565030
2019-12-20,삼도2동,1961,59910827
2019-12-20,삼양동,5747,175262071
2019-12-20,서홍동,2329,99973501
2019-12-20,성산읍,1641,83184701
2019-12-20,송산동,643,23534986
2019-12-20,아라동,7895,238928462
2019-12-20,안덕면,1500,52235319
2019-12-20,알수없음,138,6773023
2019-12-20,애월읍,6083,229084001
2019-12-20,연동,11094,342100854
2019-12-20,영천동,943,40097797
2019-12-20,예래동,629,17828940
2019-12-20,오라동,3543,112130076
2019-12-20,외도동,5389,162366060
2019-12-20,용담1동,1601,47935943
2019-12-20,용담2동,3284,92314571
2019-12-20,우도면,72,3087528
2019-12-20,이도1동,1854,54725601
2019-12-20,이도2동,12346,372477691
2019-12-20,이호동,932,35220851
2019-12-20,일도1동,664,19813390
2019-12-20,일도2동,7509,215887207
2019-12-20,정방동,406,22035666
2019-12-20,조천읍,4167,146440380
2019-12-20,중문동,1889,73977382
2019-12-20,중앙동,633,30603052
2019-12-20,천지동,727,37869702
2019-12-20,추자면,103,5066467
2019-12-20,표선면,1189,36920970
2019-12-20,한경면,826,33501884
2019-12-20,한림읍,2622,89453750
2019-12-20,화북동,5485,158655458
2019-12-20,효돈동,701,28748588
2019-12-21,건입동,2446,79204066
2019-12-21,구좌읍,1818,58171002
2019-12-21,남원읍,1917,76192988
2019-12-21,노형동,16677,528436074
2019-12-21,대륜동,2853,89174209
2019-12-21,대정읍,3436,115404070
2019-12-21,대천동,3142,98899418
2019-12-21,도두동,787,22586665
2019-12-21,동홍동,4733,173195480
2019-12-21,봉개동,854,27012420
2019-12-21,삼도1동,3523,129226274
2019-12-21,삼도2동,1962,66936343
2019-12-21,삼양동,6182,181693034
2019-12-21,서홍동,2184,81841122
2019-12-21,성산읍,1766,54533341
2019-12-21,송산동,632,22731380
2019-12-21,아라동,8966,292396200
2019-12-21,안덕면,1597,49426560
2019-12-21,알수없음,159,5092835
2019-12-21,애월읍,6416,233173848
2019-12-21,연동,13216,406814776
2019-12-21,영천동,912,36235504
2019-12-21,예래동,757,45143716
2019-12-21,오라동,4074,154088310
2019-12-21,외도동,5862,212282657
2019-12-21,용담1동,1828,64963801
2019-12-21,용담2동,3729,114680635
2019-12-21,우도면,87,3389267
2019-12-21,이도1동,2085,66647190
2019-12-21,이도2동,13484,419245568
2019-12-21,이호동,917,29296961
2019-12-21,일도1동,712,21210997
2019-12-21,일도2동,8595,275032610
2019-12-21,정방동,402,13721816
2019-12-21,조천읍,4202,145530967
2019-12-21,중문동,2065,76122048
2019-12-21,중앙동,509,25124430
2019-12-21,천지동,638,26491343
2019-12-21,추자면,97,4119640
2019-12-21,표선면,1273,48091267
2019-12-21,한경면,974,31217241
2019-12-21,한림읍,3027,104898910
2019-12-21,화북동,6340,198801125
2019-12-21,효돈동,818,29181601
2019-12-22,건입동,2261,67684030
2019-12-22,구좌읍,1565,51053393
2019-12-22,남원읍,1964,77155189
2019-12-22,노형동,15939,496116919
2019-12-22,대륜동,2807,101518418
