,resident_base_year,resident_base_month,resident_emd_nm,resident_sex,resident_resid_reg_pop,resident_foreign_pop,resident_total_pop
3586,2021,6,일도1동,남성,1309,42,1351
3587,2021,6,일도1동,여성,1156,35,1191
3588,2021,6,일도2동,남성,16077,75,16152
3589,2021,6,일도2동,여성,16569,200,16769
3590,2021,6,정방동,남성,1078,64,1142
3591,2021,6,정방동,여성,1054,48,1102
3592,2021,6,조천읍,남성,13017,279,13296
3593,2021,6,조천읍,여성,12422,242,12664
3594,2021,6,중문동,남성,5938,151,6089
3595,2021,6,중문동,여성,5625,154,5779
3596,2021,6,중앙동,남성,1605,32,1637
3597,2021,6,중앙동,여성,1753,40,1793
3598,2021,6,천지동,남성,1754,60,1814
3599,2021,6,천지동,여성,1712,55,1767
3600,2021,6,추자면,남성,874,240,1114
3601,2021,6,추자면,여성,752,11,763
3602,2021,6,표선면,남성,6314,211,6525
3603,2021,6,표선면,여성,6033,123,6156
3604,2021,6,한경면,남성,4627,237,4864
3605,2021,6,한경면,여성,4531,100,4631
3606,2021,6,한림읍,남성,10891,2090,12981
3607,2021,6,한림읍,여성,10341,1140,11481
3608,2021,6,화북동,남성,12062,169,12231
3609,2021,6,화북동,여성,12238,161,12399
3610,2021,6,효돈동,남성,2660,39,2699
3611,2021,6,효돈동,여성,2597,18,2615
