base_date,emd_nm,use_cnt,mct_cat_nm_0,mct_cat_nm_1,mct_cat_nm_2,mct_cat_nm_3,mct_cat_nm_4,mct_cat_nm_5,mct_cat_nm_6,mct_cat_nm_7,mct_cat_nm_8,mct_cat_nm_9,mct_cat_nm_10
2020-04,표선면,40505,438909056,394885082,18119911,41795605,25874360,42784122,526240,11662794,216086188,119109921,26768517
2020-04,한경면,27321,282649729,290833570,14376877,48311868,15697334,26914246,0,7769124,175594599,64889439,10475212
2020-04,한림읍,82157,723144950,908056417,31299111,119531874,69267705,92350109,0,16804260,627388389,167254997,60559563
2020-04,화북동,166981,1413432824,1711693920,61113482,166911184,142810568,169051462,1116236,46490400,686629907,503130469,170846120
2020-04,효돈동,22653,325128021,208507420,6767750,25369322,15327299,24948836,0,5034194,99267534,58904168,7124480
2020-05,건입동,71925,578131809,774261326,46615766,88302844,60926620,59362207,7462644,18427682,434213820,270557326,69016019
2020-05,구좌읍,64303,547598945,665725860,27176223,79699393,47855409,67916396,2306143,18621607,506776638,178039467,20805145
2020-05,남원읍,60696,838541752,629245250,32307210,96422941,38744179,70533329,1960707,16296301,441750149,184053290,24932105
2020-05,노형동,517815,4984533564,5084126754,288932230,644069010,438672882,463385276,15140930,178119526,2057468735,678226067,712536240
2020-05,대륜동,87036,1158200461,838533883,53616961,118986862,70198578,101340343,245280,15782235,273531098,89855722,81086774
2020-05,대정읍,121951,1616034322,1152759470,210740191,145425746,122630666,160512817,1084342,9131059,476892988,200365606,47390679
2020-05,대천동,97066,1330922373,861946522,61270867,135386384,94556405,116742651,672476,14937552,226752725,127583768,88947540
2020-05,도두동,21531,198664482,243671527,9210674,29747865,12362454,22333766,336238,4871874,103254042,51054471,18338671
2020-05,동홍동,148857,2371831898,1415246102,71631797,200621155,105248708,161256630,1643887,30187836,497043622,389498509,146598671
2020-05,봉개동,29510,301538700,332125422,18985949,34676460,22441389,28440932,1620892,5694073,159645090,104340160,20771281
2020-05,삼도1동,111579,1063317203,1187244882,43603442,149571744,84527784,99863553,5482519,33002015,382607981,243028584,116825772
2020-05,삼도2동,60874,589010692,610564928,22824443,75733266,45790154,53744935,5071164,18811954,289347213,134549186,61476809
2020-05,삼양동,199158,1611726064,2002687890,104438976,252820384,166617887,209919183,11805633,47038061,626373530,513695822,223944923
2020-05,서홍동,70716,1225322047,698018745,38258279,96142606,55333971,79566681,616777,21490105,151775024,145393711,68979822
2020-05,성산읍,58941,691109104,630456065,16697104,71689979,45315586,63383979,3594374,10875102,374033402,160460740,25953092
2020-05,송산동,20751,361747531,199469617,11317117,25076814,15188971,23297154,0,3914771,68222150,91808917,13815549
2020-05,아라동,272185,2655830418,3010221893,210753710,347005587,271808719,290807442,4888737,78675093,852915263,416178779,258472482
2020-05,안덕면,55774,580202166,620865640,45814114,67553689,44586902,69052044,1130332,10142584,376089511,113584010,21597134
2020-05,알수없음,8414,117692703,83399391,6368082,10234512,5249253,7232694,0,1578990,18376180,10277029,5629023
2020-05,애월읍,194101,1618490564,2109072222,105834884,249261201,160516730,222095268,14911491,41381291,1607986542,333274373,133081867
2020-05,연동,394416,3800597358,4181338857,188348248,469206844,305952286,316186213,9321662,182075432,1308292144,650455445,624792630
2020-05,영천동,28247,395301875,294194403,17208947,33885943,20196618,28286608,0,4701200,97224545,36293623,12315611
2020-05,예래동,22064,266156374,255080163,8550052,32853212,13980708,30069218,529396,7310366,123215029,72461180,23299962
2020-05,오라동,127685,1260921988,1465152004,74835485,173976593,107815536,127357094,5418133,45491775,497679764,154951466,116453585
2020-05,외도동,177696,1679747913,1844952456,101097994,207812458,137682718,188596558,10419801,46078403,758312420,231503696,158074142
2020-05,용담1동,52742,524886380,590554116,22145351,60071116,44633195,43209292,1379189,19478298,167640296,106529278,39506111
2020-05,용담2동,115272,1171680180,1167236442,47599243,134911665,82663143,101950683,9332904,31931879,376420895,298137014,120398822
2020-05,우도면,4178,72957874,34021358,721532,2793126,4096176,2534253,0,1401673,25222451,5576390,1129821
2020-05,이도1동,71149,656642249,750085249,40542919,85374814,67611437,58740063,2341402,22069068,256621902,137699195,87503763
2020-05,이도2동,431535,3318366505,4713435668,247328314,523297991,372944998,423362938,15552285,143927494,1831230999,853698918,515246825
2020-05,이호동,30110,276129788,348987860,14611693,38074610,22308323,29914655,2689393,10340596,158582871,29776944,23386028
2020-05,일도1동,23236,193642123,262123429,14123733,32038474,19132051,19724958,1928003,4118660,177099980,88987247,26514513
2020-05,일도2동,256530,1759987624,2786933306,136444793,331070206,225693607,224836628,15223712,90975374,1417913101,524396317,291589795
2020-05,정방동,12556,274228969,129767353,5244393,25747757,7945748,10851085,0,4034856,19813926,34140370,11493923
2020-05,조천읍,142591,1153649970,1385754550,58300430,173129714,131425756,171508665,7974155,28914424,1169890607,265329329,76048208
2020-05,중문동,68330,716294002,658891271,36737236,104124426,46157353,81864346,0,18735815,517569468,97302577,51312946
2020-05,중앙동,19329,328658695,178605282,6779641,21862113,15339870,19031429,0,5384407,75791779,148766307,17656220
2020-05,천지동,21039,353368866,226377190,8652712,34481769,13897824,16032115,0,5203002,50189811,75904205,27024133
2020-05,추자면,3421,36694808,62383391,372519,4415040,2615556,3605105,234038,1338820,15165867,9842831,3120166
2020-05,표선면,46323,464797426,461724374,18486192,66563882,28884743,50873015,933597,17148649,253583905,178962575,30140569
2020-05,한경면,30158,311653847,332116429,13590879,54770513,21141883,28218442,1773681,3791620,233451017,104434501,11769475
2020-05,한림읍,96077,859658259,1148049414,47457096,137888751,70352784,108702373,754236,20952533,734156615,255498366,64312539
2020-05,화북동,188001,1583580979,1938894229,86207284,219539142,158392961,203805248,5260183,39356198,720186386,462821798,178790344
2020-05,효돈동,25652,384775133,287732706,10637180,34164438,14552108,23568598,295358,6641978,107956519,58877419,7484312
2020-06,건입동,68355,602961254,724225868,40666316,87660032,52041830,55100058,1810944,13002752,392841164,179346596,67657773
2020-06,구좌읍,59708,545479111,587144668,26928962,67351808,40969779,55927246,546304,7822848,424146335,167406267,21621366
2020-06,남원읍,56820,805602401,566428621,26989158,69073920,34114867,61991118,1757696,13232128,372577209,175872081,26081310
2020-06,노형동,478702,4505371882,4503859164,239027342,512113152,364145261,417426841,8429568,173733888,1601534709,575730945,832061988
2020-06,대륜동,80359,1033244538,754412513,50306815,102978048,57473177,90609307,102400,13002240,244128612,119286477,82023860
2020-06,대정읍,112548,1424519864,1043448545,184225280,143416832,108931278,130776509,1320448,13678592,451195781,162631323,60571863
2020-06,대천동,88645,1222271024,763880703,52386969,116873318,71940097,102722101,5427712,17275392,211650919,149121945,89721908
2020-06,도두동,20175,176972891,236498100,6861004,25931776,12516147,18292326,209920,4935680,92993077,67799655,19277819
2020-06,동홍동,137937,2294500758,1191720141,59166209,162408960,87225444,134472553,643584,21826560,378699572,261089583,149665582
2020-06,봉개동,27672,258017231,281014210,27465112,36529664,18031155,26463949,1117696,6187008,102774272,71046145,23906816
2020-06,삼도1동,103985,1059495006,1045939825,50086247,116506880,70249675,83347867,4624896,34193920,295712528,154194234,117648540
2020-06,삼도2동,57543,539962985,611022284,23630490,70650880,36053759,48519527,591872,13746176,235845737,109971503,62949489
2020-06,삼양동,179507,1411606959,1725664924,86314885,210819686,137670351,180638532,6072832,41778176,529632106,424786358,219010684
2020-06,서홍동,64959,1201358747,601141759,26957620,72885248,46727629,68190312,0,14647296,147340493,162979275,60832502
2020-06,성산읍,56125,698988736,556998707,16261734,82090496,35774977,52281139,2247168,7263744,308020939,155279641,25448310
2020-06,송산동,19905,353715150,178046720,9971712,27287040,11239168,22396775,0,4432384,78104557,90844366,16555936
2020-06,아라동,253021,2396974762,2549816100,199485507,293237555,252134328,252850176,4646912,76678656,762202827,345412788,276881754
2020-06,안덕면,51583,555336130,537857359,40607231,79539712,38812314,64470887,290304,11081728,285865422,88157645,21895603
2020-06,알수없음,8865,120804710,80730829,4340889,11087872,5156608,10901914,0,5299712,37433291,16140596,5928448
2020-06,애월읍,183124,1522544537,1902956721,91752091,220197632,142209459,203602280,3675136,42228736,1350393549,274766910,138414720
2020-06,연동,363382,3362656657,3684861607,157903247,410315571,246753025,269835369,5799424,154305536,1125058017,503992437,659008672
2020-06,영천동,27297,413283100,272569549,11818547,31805440,16944927,27208193,0,6550016,91777999,50307225,12654111
2020-06,예래동,20281,305881616,198311682,7019571,27698688,10814310,22246093,193536,3340800,75768781,70939495,25624116
2020-06,오라동,119578,1139821209,1295006699,76142414,143609344,89863411,123589531,3970560,38609408,402464566,134405438,121371429
2020-06,외도동,168118,1588990514,1607250120,69486443,186308352,134266583,164336770,6189056,38822912,573671986,219052236,175337743
2020-06,용담1동,48451,500575537,510356914,18201882,60170086,34887320,36164967,0,14513664,143507608,90403435,48036966
2020-06,용담2동,104376,1045445989,949978879,37782554,114171136,63341007,89439130,1726976,29662208,296221391,181359768,121494850
2020-06,우도면,4335,91255246,36813312,1426944,2408960,7499366,6375117,0,2084864,23359283,9017498,2534912
2020-06,이도1동,67683,634142318,643968535,39635676,70806528,53831270,52957287,1142272,18116096,213036699,129906575,101015298
2020-06,이도2동,396579,2939335780,4143666832,238298511,462099404,324518502,352272282,10832896,137048576,1509534362,675777919,532578253
2020-06,이호동,26920,254134730,293755826,15985664,37369856,19505254,26053991,81920,6137856,130185114,29584232,26070968
2020-06,일도1동,20538,167328307,210666700,12566016,30965248,26368921,15132774,3584000,6285824,129862403,83838618,25589735
2020-06,일도2동,240461,1658003711,2426319401,133854848,249949286,209784090,184719104,8604160,85250560,1142658254,521581158,307807517
2020-06,정방동,11931,216144690,117494938,4509696,17627648,7758490,10564198,0,1796096,30159153,26298932,14853990
2020-06,조천읍,132705,1020685305,1228162560,48960779,154301030,109295538,144893594,5707264,25715712,996822734,333211033,83678490
2020-06,중문동,63841,696029346,600059339,29034717,79749888,40173618,73901927,0,17743872,388810088,87358055,58765917
2020-06,중앙동,18752,328384869,183138662,10319974,19456512,10749235,16778649,0,3353088,104611685,133223423,20363587
2020-06,천지동,19287,298936625,181436569,12068864,32867840,11904562,15425332,0,4097024,40037736,100506982,20202870
2020-06,추자면,3214,30441115,55314432,1310413,4052480,1110272,4006400,1229824,1062912,11329024,10383411,5279744
2020-06,표선면,42105,474965046,411031808,17132084,50107750,22408498,54353562,878592,14699520,224773122,114285365,29674941
2020-06,한경면,27066,297570528,285117793,13050624,43089920,15253146,26508390,316416,4719104,190098995,96402636,13272729
2020-06,한림읍,87328,783972492,1004638642,39972306,120369664,58540184,94716108,1867264,15879680,685251942,298612829,65700127
2020-06,화북동,173343,1399413506,1698856378,72383614,179438080,129790077,167650212,4604416,45248512,602856242,543610802,190441409
2020-06,효돈동,23071,376145819,234221567,8398899,29151744,11992935,20649370,0,5879296,91187664,54417716,7300864
2020-07,건입동,69904,598674111,716798022,42719897,72345290,56658043,55969081,3839387,17736105,405382107,161107357,86784252
2020-07,구좌읍,62099,560636425,624774007,25895987,65541894,43394903,57259905,3227060,10957752,415677294,162212510,23621379
2020-07,남원읍,61896,870119937,717184565,32709714,63629072,39262636,67184031,1690389,13899263,407164388,164214958,28826402
2020-07,노형동,487593,4595720816,4838000341,237496744,533184576,373582468,383793334,14347692,167323825,1547286656,761433656,877283052
2020-07,대륜동,87067,1155060977,840273849,53421511,120233130,64176403,79994496,0,18702696,244698291,116760735,99191727
2020-07,대정읍,109575,1436876181,1058011805,136182340,121451879,106477385,127158840,1319328,10316412,440066283,266921181,68322990
2020-07,대천동,88877,1239029016,831561040,64092074,125072498,73157606,88934467,20360,11826615,193726177,109659072,100741027
2020-07,도두동,21127,232264631,266387820,8675651,22613343,14269263,17296329,532923,6545231,88047127,40466702,20807564
2020-07,동홍동,145061,2321757395,1317584011,56491060,164900730,92890876,130749734,1348341,35354580,424284332,489018850,170360479
2020-07,봉개동,27924,237765252,290522644,18795437,35901195,17828188,21552791,1421128,5058951,109352797,62200717,26363461
2020-07,삼도1동,108459,1054273385,1142111997,49293052,115494645,72296989,87500206,17985006,44066879,329593131,211739343,135890221
2020-07,삼도2동,58794,592485621,559624529,24975537,59538239,40268928,45241652,1863449,13044143,244915382,105497639,73197474
2020-07,삼양동,183056,1400229276,1793333802,90231806,206748420,147196185,168803845,4654805,54482851,569610654,441800315,254616479
2020-07,서홍동,66886,1219722354,632634458,29467232,82553692,44398421,63586978,588404,18423255,142960593,148022343,69091971
2020-07,성산읍,58437,761836607,568335609,16080660,58944745,31939604,54917996,579751,10548007,294117766,178988492,30890386
2020-07,송산동,20553,324301361,224868683,9176608,24341398,10717865,20223945,0,3502938,56088709,62150022,17140830
2020-07,아라동,260834,2337470215,2852007846,200789502,282482071,254537031,245150840,6387441,72785473,686673125,316540537,317531294
2020-07,안덕면,52701,657686019,594821286,41965702,68889282,39964396,62808514,203600,16513487,314992362,116999362,30464374
2020-07,알수없음,6129,96728836,52811550,2697700,5662625,3313644,4536717,0,1992226,22910090,19790176,1644579
2020-07,애월읍,183694,1638658056,1926477144,81454671,217561260,137190109,189088666,4008375,37599830,1365674832,283116500,162040396
2020-07,연동,379886,3669083205,3845678616,177490224,414674615,279082307,266583153,6615982,170133759,1053958154,554830285,721937468
2020-07,영천동,28173,438602756,262819912,9120822,35053812,15400104,28514538,188330,5827032,92466822,41959417,12887983
